id,fecha,descripcion,cantidad,tipo,cuenta,concepto,cuenta_origen,cuenta_destino
id_1751070982013_1sn918ecx,2025-06-06,TAXI AEROPUERTO,"-29,40",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_bb3n093z6,2025-06-06,INTERESES ETF,"30,18",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_n7fxduwz4,2025-06-07,INTERESES,"0,91",movimiento,D-Myinvestor,Intereses,,
id_1751070982013_nfr7lv52s,2025-06-07,Free Tour Venecia,"-30,00",movimiento,N-Efectivo,Vacaciones,,
id_1751070982013_uvtq5mdmt,2025-06-07,Pañuelo Basílica,"-5,00",movimiento,N-Efectivo,Vestir,,
id_1751070982013_3ev39t6hd,2025-06-07,Góndola Venecia,"-4,00",movimiento,N-Efectivo,Vacaciones,,
id_1751070982013_rb80t0wpl,2025-06-07,Devol Bikinis Women Secret,"22,48",movimiento,N-Naranja,Vestir,,
id_1751070982013_jsixl4zga,2025-06-07,Traspaso,"200,00",traspaso,,,N-Naranja,N-Revolut
id_1751070982013_ekdsc5jgg,2025-06-09,BONIFICACIÓN AMIGO,"25,00",movimiento,D-Civislend,Intereses,,
id_1751070982013_dyzijb0n9,2025-06-10,IBI URBANA TRASTERO,"-81,95",movimiento,D-Santander,Impuestos,,
id_1751070982013_c5sv0fajm,2025-06-10,IBI URBANA GARAJE,"-66,03",movimiento,D-Santander,Impuestos,,
id_1751070982013_8le2g9frd,2025-06-10,IBI URBANA PISO,"-393,67",movimiento,D-Santander,Impuestos,,
id_1751070982013_e2548yudn,2025-06-11,Corfú,"-1,00",movimiento,N-Efectivo,Comida,,
id_1751070982013_gyq95ep7c,2025-06-12,INTERESES MICROSOFT,"0,48",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_uh4t9iugr,2025-06-12,TRASPASO,"100,00",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1751070982013_vs1bq0ikm,2025-06-12,Horno Kotor,"-3,00",movimiento,N-Efectivo,Vacaciones,,
id_1751070982013_mff75to82,2025-06-12,Lowi,"-35,00",movimiento,N-Santander,Móvil,,
id_1751070982013_rj3h281bk,2025-06-13,CASA,"-17,04",movimiento,D-Myinvestor,Gas,,
id_1751070982013_0qo5utszi,2025-06-13,Int,"58,29",movimiento,N-Sabadell,Intereses,,
id_1751070982013_a3pmqyz34,2025-06-13,WC,"-0,20",movimiento,N-Efectivo,Otros gastos,,
id_1751070982013_5q3kqshdt,2025-06-14,Mireia Dama,"-10,00",movimiento,N-N26,Regalos,,
id_1751070982013_ud6co5v92,2025-06-14,Gelat Zadar,"-5,30",movimiento,N-Efectivo,Vacaciones,,
id_1751070982013_sz63o31xw,2025-06-14,VACACIONES,"-10,00",movimiento,D-Efectivo,Ocio,,
id_1751070982013_0p0bs1un8,2025-06-15,VARIOSVIVIENDA,"-30,88",movimiento,D-TradeRepublic,Variosvivienda,,
id_1751070982013_tw21bqtdg,2025-06-15,TAXI AEROPUERTO,"-42,10",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_rgy2sb0k3,2025-06-15,TRASPASO,"350,00",traspaso,,,D-Bbva,D-Housers
id_1751070982013_76cw2ta6u,2025-06-16,Gastos varios Crucero Adriático,"-342,10",movimiento,N-Revolut,Vacaciones,,
id_1751070982013_e781sax1c,2025-06-16,Traspaso,"357,90",traspaso,,,N-Revolut,N-Naranja
id_1751070982013_h6bs9g56f,2025-06-16,INTERESES ETF,"1,29",movimiento,D-Myinvestor,Intereses,,
id_1751070982013_j94avb8y8,2025-06-16,TRASPASO,"401,75",traspaso,,,D-Sabadell,D-Bbva
id_1751070982013_lrvehmok4,2025-06-16,MERCADONA,"-120,33",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_bqnyh16ba,2025-06-16,ZAPATOS Y CAMISA,"-22,58",movimiento,D-TradeRepublic,Vestir,,
id_1751070982013_abew08gy4,2025-06-16,INTERESES ALPHABET,"0,27",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_5xo5ke5eg,2025-06-16,INTERESES,"1,75",movimiento,D-Sabadell,Intereses,,
id_1751070982013_22rvl2taj,2025-06-17,Aigua,"-0,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_v7ztkkpi0,2025-06-17,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_yzdt3vyr4,2025-06-17,TRASPASO,"125,00",traspaso,,,D-Myinvestor,D-MyinvestorPensión
id_1751070982013_66y2hu4st,2025-06-18,Esmorzar,"-4,40",movimiento,N-Efectivo,Comida,,
id_1751070982013_t5k2e0owl,2025-06-18,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_b2al4t8rt,2025-06-18,CASA,"-5,22",movimiento,D-Myinvestor,Luz,,
id_1751070982013_bssxpmlrc,2025-06-18,PADEL,"-6,00",movimiento,D-TradeRepublic,Deporte,,
id_1751070982013_m55tj831u,2025-06-19,ALMUERZO,"-3,00",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_otmcj233u,2025-06-19,GASOLINA,"-76,00",movimiento,D-TradeRepublic,Combustible,,
id_1751070982013_r8ctecxb5,2025-06-20,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_bpr7pwjhv,2025-06-20,TRASPASO,"700,00",traspaso,,,D-N26,D-IndexaCapitalFondo
id_1751070982013_zoshi3its,2025-06-20,Neteja Georgina,"-44,00",movimiento,N-Efectivo,Otros gastos,,
id_1751070982013_dhq5zm7cq,2025-06-20,Esmorzar,"-2,40",movimiento,N-Efectivo,Comida,,
id_1751070982013_jet9b0cfu,2025-06-20,Wallapop Ukelele,"50,00",movimiento,N-Naranja,Otros ingresos,,
id_1751070982013_0pfgc0tf1,2025-06-21,MERCADONA,"-64,01",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_axri4m4k3,2025-06-21,Dinar Alm,"-17,00",movimiento,N-Tarjeta,Comida,,
id_1751070982013_5e5pak25v,2025-06-21,Devol Decathlon sombrero gris,"7,99",movimiento,N-Tarjeta,Deporte,,
id_1751070982013_k49xh14vm,2025-06-23,NÓMINA,"3994,39",movimiento,D-Bbva,Nómina,,
id_1751070982013_h3wruuiw5,2025-06-23,TRASPASO,"1691,80",traspaso,,,D-Bbva,D-N26
id_1751070982013_88xxpld81,2025-06-23,TRASPASO,"751,21",traspaso,,,D-Bbva,D-Myinvestor
id_1751070982013_b129cyhyk,2025-06-23,TRASPASO,"840,00",traspaso,,,D-Bbva,D-Santander
id_1751070982013_ucycxh9si,2025-06-23,CARGAR LOTOBOLSA,"-40,00",movimiento,D-Santander,Lotería,,
id_1751070982013_54d2u5aay,2025-06-23,TRASPASO,"660,00",traspaso,,,D-Bbva,D-Sabadell
id_1751070982013_2hd5lro6h,2025-06-23,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_c53w7lsrf,2025-06-23,TEVETENS Y BESITRANS,"-2,01",movimiento,D-TradeRepublic,Medicamentos,,
id_1751070982013_zhyarl9gs,2025-06-23,TRASPASO,"2000,00",traspaso,,,D-N26,D-TradeRepublic
id_1751070982013_8pzoa9rod,2025-06-23,TRASPASO,"500,00",traspaso,,,D-Santander,D-Kraken
id_1751070982013_0uxhkcbtt,2025-06-23,TRASPASO,"660,00",traspaso,,,D-Sabadell,D-Kraken
id_1751070982013_9cevu9lky,2025-06-23,Esmorzar,"-3,90",movimiento,N-Efectivo,Comida,,
id_1751070982013_bbnm3jsd3,2025-06-24,DIVIDENDO ETF,"1,38",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_s1j6tvooc,2025-06-25,TRASPASO,"1000,00",traspaso,,,N-Sabadell,N-IndexaCapitalFondo
id_1751070982013_vxdqrwscb,2025-06-25,Esmorzar,"-1,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_oucaeewvi,2025-06-25,Bonometro,"-10,00",movimiento,N-Naranja,Otros gastos,,
id_1751070982013_rv0zgxmhc,2025-06-25,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_9t5q29523,2025-06-25,Int,"0,01",movimiento,N-Myinvestor,Intereses,,
id_1751070982013_b624gl9ba,2025-06-26,TRASPASO,"100,00",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1751070982013_5z29zmogk,2025-06-26,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_o8kgm5cde,2025-06-26,NÓMINA,"4053,56",movimiento,N-Sabadell,Nómina,,
id_1751070982013_uh5vmmq5u,2025-06-26,Depil Irena,"-5,00",movimiento,N-Efectivo,Peluquería,,
id_1751070982013_hdkc7uqxp,2025-06-26,Esmorzar,"-2,40",movimiento,N-Efectivo,Comida,,
id_1751070982013_omr7eldpi,2025-06-26,Consulta Amparo,"-80,00",movimiento,N-Efectivo,Medicamentos,,
id_1751070982013_vywbxzlkg,2025-06-26,Pantaló Natura,"-12,90",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_ywpgwlzby,2025-06-26,VARIOS VIVIENDA,"-20,00",movimiento,D-TradeRepublic,Variosvivienda,,
id_1751070982013_q6o8ghvsr,2025-06-30,Wallapop Puzzle,"-12,28",movimiento,N-Naranja,Ocio,,
id_1751070982013_ns3hkbydk,2025-06-27,TRASPASO,"10000,00",traspaso,,,N-Sabadell,N-N26
id_1751070982013_rtrnwx74q,2025-06-27,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_f8ocd9y88,2025-06-27,VARIOS VIVIENDA,"-31,60",movimiento,D-TradeRepublic,Variosvivienda,,
id_1751070982013_9xaw9l1z9,2025-06-27,PISO,"-45,86",movimiento,D-Myinvestor,Comunes,,
id_1751108032598_4cgnfksnk,2025-06-28,Mercadona,"-113,84",movimiento,D-TradeRepublic,Comida,,
id_1751206084886_ciga0cfv3,2025-06-29,Charter,"-10,46",movimiento,D-TradeRepublic,Comida,,
id_1751278608638_33z1lygb9,2025-06-30,TRASPASO,"1000,00",traspaso,,,D-Myinvestor,D-Tarjeta
id_1751278672414_p7v6fssrv,2025-06-30,PISO,"-35,88",movimiento,D-Myinvestor,Comunidad,,
id_1751278717703_2dlwhpvvx,2025-06-30,ALMUERZO,"-14,40",movimiento,D-TradeRepublic,Ocio,,
id_1751371084149_biha65zvl,2025-07-01,INTERESES,"6,59",movimiento,D-N26,Intereses,,
id_1751371173828_m19uiwaq8,2025-07-01,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751371252168_8ucijja4o,2025-07-01,ZAPATILLAS Y VARIOS,"-20,25",movimiento,D-TradeRepublic,Vestir,,
id_1751371297047_fcbt7kbsp,2025-07-01,CASA,"-60,00",movimiento,D-Myinvestor,Comunidad,,
id_1751371353707_3rjnp698i,2025-07-01,INTERESES,"0,03",movimiento,D-Naranja,Intereses,,
id_1751371396460_5thk4wkv0,2025-07-01,JULIO,"800,00",movimiento,D-Myinvestor,Alquiler,,
id_1751371462629_2n81p9mmq,2025-07-01,INTERESES,"1,94",movimiento,D-TradeRepublic,Intereses,,
id_1751371521352_a0dt0ho7a,2025-07-01,EUROJACKPOT,"-4,00",movimiento,D-Tarjeta,Lotería,,
id_1751448441718_b4iqz9euw,2025-07-02,Almuerzo,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751514013507_er4unsgmt,2025-07-03,Almuerzo,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751514062619_0bf3nqw7r,2025-07-02,Traspaso,"500,00",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1751514136852_70dpm8rvz,2025-07-02,Traspaso,"660,00",traspaso,,,D-TradeRepublic,D-TradeRepublicFondo
id_1751514334685_oa53sfix4,2025-07-02,Junio,"-25,70",movimiento,D-Santander,Comunes,,
id_1751528718150_u1j4ntgxw,2025-07-03,Chorraditas varias,"-20,68",movimiento,D-TradeRepublic,Otros gastos,,
id_1751531603592_xus9kmx62,2025-07-03,Intereses Nvidia,"0,02",movimiento,D-TradeRepublic,Intereses,,
id_1751651702873_cpv8hd9uj,2025-07-04,Mercadona,"-81,94",movimiento,D-TradeRepublic,Comida,,
id_1751658907992_k06judpke,2025-07-04,Almuerzo,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751864665014_ihyf58iaz,2025-07-07,Garaje,"-35,00",movimiento,D-Myinvestor,Comunidad,,
id_1751864679792_fyzrhkd8u,2025-07-07,Almuerzo,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751864883310_ksw3xmh4q,2025-07-07,Ibi Urbana casa,"-215,90",movimiento,D-Santander,Impuestos,,
id_1751864939770_mtbdhav77,2025-07-07,Seguro piso,"-110,94",movimiento,D-Myinvestor,Seguros,,
id_1751871374516_0nq50xo1v,2025-07-07,Intereses,"0,99",movimiento,D-Myinvestor,Intereses,,
id_1751888609580_x36euoxe5,2025-07-07,Traspaso,"600,00",traspaso,,,D-Tarjeta,D-Civislend
id_1751946981164_zss2oleyr,2025-07-08,Traspaso,"2006,59",traspaso,,,D-N26,D-Sabadell
id_1751958816787_pwg2f8hv8,2025-07-08,Almuerzo,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751961315038_s17yh4flk,2025-07-08,EUROJACKPOT,"-4,00",movimiento,D-TradeRepublic,Lotería,,
id_1751977533658_3syyxtucj,2025-07-08,Teléfono,"-54,95",movimiento,D-Santander,Otros gastos,,
id_1751991668156_xi1o10k4k,2025-07-08,Comida trabajo,"-23,00",movimiento,D-TradeRepublic,Ocio,,
id_1751991703996_6cpiatnkt,2025-07-08,Intereses Etf,"44,76",movimiento,D-TradeRepublic,Intereses,,
id_1751991774666_52jsmqsxd,2025-07-07,Traspaso,"100,00",traspaso,,,D-Bbva,D-IndexaCapitalPensión
id_1752064702578_5xi429t6i,2025-07-09,Intereses Etf,"24,93",movimiento,D-TradeRepublic,Intereses,,
id_1752064738178_xrpzf60fg,2025-07-09,Intereses Etf,"50,72",movimiento,D-TradeRepublic,Intereses,,
id_1752064836629_68oa2vde6,2025-07-09,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1752072675190_kisinfd8m,2025-07-09,Pádel,"-7,50",movimiento,D-TradeRepublic,Deporte,,
id_1752175580305_vwp5b445l,2025-07-10,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1752219888885_xvcz2y1l4,2025-07-11,Besitrans y Afloyan,"-1,43",movimiento,D-TradeRepublic,Medicamentos,,
id_1752220042652_7c3myd061,2025-07-10,TRASPASO,"100,00",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1752222090155_yjb8678kf,2025-07-10,VESTIR,"-21,06",movimiento,D-TradeRepublic,Vestir,,
id_1752222215242_bbymneyla,2025-07-11,VESTIR,"-20,36",movimiento,D-TradeRepublic,Vestir,,
id_1752222418135_8ik2wi2rl,2025-07-10,DIVIDENDO TSMC,"0,48",movimiento,D-TradeRepublic,Intereses,,
id_1752233737838_w53dqcnxd,2025-06-30,Esmorzar,"-2,40",movimiento,N-Efectivo,Comida,,
id_1752295632060_8qpv264ol,2025-07-12,Traspaso,"1606,59",traspaso,,,D-Sabadell,D-Myinvestor
id_1752297878139_5d161jx50,2025-07-12,Traspaso,"96,55",traspaso,,,D-Bbva,D-Santander
id_1752383617920_1tjfy6mxe,2025-07-11,Mercadona,"-71,76",movimiento,D-TradeRepublic,Comida,,
id_1752383735326_h0y3wv0lx,2025-07-12,Pádel,"-6,00",movimiento,D-TradeRepublic,Deporte,,
id_1752477740637_i35m12gms,2025-07-14,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1752513842795_aez28ox1y,2025-07-14,Pádel,"-7,50",movimiento,D-TradeRepublic,Deporte,,
id_1752559269410_fukocytgv,2025-07-15,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1752582954641_k8comqqa4,2025-07-15,EUROJACKPOT,"-4,00",movimiento,D-TradeRepublic,Lotería,,
id_1752582968956_nocaynkdm,2025-07-15,VESTIR,"-20,27",movimiento,D-TradeRepublic,Vestir,,
id_1752616765421_amjgec7bb,2025-07-15,Gasolina,"-67,35",movimiento,D-TradeRepublic,Combustible,,
id_1752616782516_ss2cp5d43,2025-07-15,Intereses Etf,"32,83",movimiento,D-TradeRepublic,Intereses,,
id_1752616928986_rgpzwt8cn,2025-07-15,Intereses Etf,"-24,93",movimiento,D-TradeRepublic,Intereses,,
id_1752643370725_b7b0ogzya,2025-07-16,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1752643890389_ufce9vnpf,2025-07-14,Intereses,"1,33",movimiento,D-Sabadell,Intereses,,
id_1752741347470_f0nvbpivz,2025-07-17,ALMUERZO,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1752749940568_jxywd52xk,2025-07-17,Traspaso,"600,00",traspaso,,,D-Civislend,D-Sabadell
id_1752764156832_iy798vjnr,2025-07-17,Pádel,"-7,50",movimiento,D-Myinvestor,Deporte,,
id_1752783972822_1f9589z5w,2025-07-17,TRASPASO,"125,00",traspaso,,,D-Myinvestor,D-MyinvestorPensión
id_1752822631309_8pzzxz2x8,2025-07-18,ALMUERZO,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1752822682877_k1y2eop14,2025-07-18,Traspaso,"600,00",traspaso,,,D-Tarjeta,D-Urbanitae
id_1752850995166_ztm2rgjue,2025-07-18,PSICÓLOGA,"-80,00",movimiento,D-N26,Medicamentos,,
id_1752939698569_p4q614l7f,2025-07-19,Carrefour,"-125,30",movimiento,D-Myinvestor,Comida,,
id_1753090966465_gm6fced7i,2025-07-20,Pádel,"-6,00",movimiento,D-Myinvestor,Deporte,,
id_1753091050930_gp06f8uzw,2025-07-21,Casa,"-5,05",movimiento,D-Myinvestor,Luz,,
id_1753091098565_gxmqy0hwq,2025-07-21,Traspaso,"601,33",traspaso,,,D-Sabadell,D-Myinvestor
id_1753206788615_ygb6823z7,2025-07-22,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1753206871282_83baexv75,2025-07-22,Derechos Examen A2,"-20,00",movimiento,D-Tarjeta,Otros gastos,,
id_1753206944076_2xcl430uq,2025-07-22,Eurojackpot,"-4,00",movimiento,D-Myinvestor,Lotería,,
id_1753256375368_q7td9w1ei,2025-07-21,TRASPASO,"700,00",traspaso,,,D-N26,D-IndexaCapitalFondo
id_1753269817558_tbgyw64uu,2025-07-23,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1753285966234_d6psubtn5,2025-07-23,Nómina,"1973,17",movimiento,D-Bbva,Nómina,,
id_1753286013252_08ka3fqsn,2025-07-23,Traspaso,"500,00",traspaso,,,D-Bbva,D-TradeRepublic
id_1753286067953_354vyu0ew,2025-07-23,Traspaso,"676,62",traspaso,,,D-Bbva,D-Myinvestor
id_1753341671046_1vq7zlhfh,2025-07-24,TRASPASO,"100,00",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1753353485328_6anlwh7ak,2025-07-24,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1753412469217_5h3w0hbv4,2025-07-25,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1753524597153_o6pwiv7qf,2025-07-26,Mercadona,"-100,71",movimiento,D-Myinvestor,Comida,,
id_1753543999923_1ab32j0oi,2025-07-26,TRASPASO,"1036,56",traspaso,,,D-TradeRepublic,D-Deblock
id_1753544061126_5ulgitzjw,2025-07-26,Bonificación,"10,00",movimiento,D-Deblock,Intereses,,
id_1753557446113_mxuxxarxb,2025-07-26,Pádel,"-12,00",movimiento,D-Myinvestor,Deporte,,
id_1753653538980_d0x2g3se3,2025-07-27,TRASPASO,"1298,36",traspaso,,,D-Bit2me,D-Deblock
id_1753684985738_qpjpexge4,2025-07-28,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1753736053241_6groysuns,2025-07-28,CARGAR LOTOBOLSA,"-40,00",movimiento,D-Santander,Lotería,,
id_1753736072808_bufivklln,2025-07-29,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1754372436263_5wvwqzfr8,2025-08-04,Mercadona,"-83,95",movimiento,D-Myinvestor,Comida,,
id_1754372475263_q6egw1rlf,2025-08-04,Medicamentos,"-37,95",movimiento,D-Myinvestor,Medicamentos,,
id_1754372569579_mjn4i5org,2025-08-04,Tevetens y Afloyan,"-2,28",movimiento,D-Myinvestor,Medicamentos,,
id_1754372739335_ufq897uc5,2025-08-04,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1754379946373_hjfb6fsb1,2025-08-05,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1754382881092_to3bjxbm9,2025-08-05,Medicamentos,"37,95",movimiento,D-Santander,Medicamentos,,
id_1754382928442_td53kyt62,2025-08-05,Traspaso,"600,00",traspaso,,,D-Tarjeta,D-Civislend
id_1754386645474_km2i9vskh,2025-08-05,Traspaso,"799,44",traspaso,,,D-Santander,D-Deblock
id_1754386738447_d1wm6qm2x,2025-08-04,Traspaso,"499,44",traspaso,,,D-Myinvestor,D-Santander
id_1754386756072_ds6xmq0m0,2025-08-04,Traspaso,"499,44",traspaso,,,D-Myinvestor,D-Santander
id_1754387119731_elje5mckr,2025-07-30,Devolución Temu,"13,26",movimiento,D-TradeRepublic,Otros ingresos,,
id_1754387306126_adi1jtrk7,2025-07-30,United Health Group,"151,24",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754387486277_pb1zcnwwv,2025-07-30,Intereses,"-147,76",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754387657282_5ez8n76sc,2025-07-30,Lvmh,"218,00",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754387702713_ut6wy9yz4,2025-07-30,Intereses,"-81,90",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754387874279_gos8cemtq,2025-07-30,Asml,"267,54",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754387913751_h7gi4kgpo,2025-07-30,Intereses,"-31,46",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754389247690_k6jrr8w88,2025-07-30,Berkshire,"270,89",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754389286649_64ty1j6n3,2025-07-30,Intereses,"-28,11",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754389344704_od2sikq7l,2025-07-30,Tesla,"284,26",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754389379830_htr9ky0q2,2025-07-30,Intereses,"-14,74",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754389452505_pus2yspvl,2025-07-30,Alphabet,"291,97",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754389498041_8skhhp1ry,2025-07-30,Intereses,"-0,98",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754389625370_ifnm63g7u,2025-07-30,Amazon,"298,02",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754389699159_lx7heovst,2025-07-30,Tsmc,"335,98",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754389738211_4ecln3yhp,2025-07-30,Intereses,"36,98",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754389853011_34rc6cprb,2025-07-30,Microsoft,"345,65",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754389897766_9ap8fk93s,2025-07-30,Intereses,"46,65",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754389943164_qju8c612e,2025-07-30,Nvidia,"373,99",traspaso,,,D-TradeRepublicFondo,D-TradeRepublic
id_1754389965047_vkmohqxht,2025-07-30,Intereses,"74,99",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754390020579_btbcgh3s3,2025-07-31,Traspaso,"600,00",traspaso,,,D-Myinvestor,D-Tarjeta
id_1754390094255_dvxtlhlul,2025-07-31,Piso,"-35,88",movimiento,D-Myinvestor,Comunidad,,
id_1754390145413_4xj914grv,2025-07-31,Traspaso,"1862,29",traspaso,,,D-N26Fondo,D-N26
id_1754390213711_jip5rhsjd,2025-07-31,Intereses,"152,71",movimiento,D-N26Fondo,Intereses,,
id_1754390259360_od9blslgv,2025-07-31,Traspaso,"604,00",traspaso,,,D-Sabadell,D-Tarjeta
id_1754390304329_yt10s0u3u,2025-07-31,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1754390360143_oogymxpul,2025-07-31,Intereses Etf,"2,24",movimiento,D-TradeRepublic,Intereses,,
id_1754390411649_ahkjj44cw,2025-08-01,Agosto,"800,00",movimiento,D-Myinvestor,Alquiler,,
id_1754390450188_2j5hr06n4,2025-08-01,Intereses,"1,97",movimiento,D-N26,Intereses,,
id_1754390473557_ct8cs5sgm,2025-08-01,Intereses,"0,03",movimiento,D-Naranja,Intereses,,
id_1754390512943_n7cwna21c,2025-08-01,Casa,"-100,00",movimiento,D-Myinvestor,Comunidad,,
id_1754390540229_lwb2f8m07,2025-08-01,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1754390700174_ed7oieh3k,2025-08-01,Intereses,"2,55",movimiento,D-TradeRepublic,Intereses,,
id_1754390746525_5vzdynj55,2025-08-02,Traspaso,"1300,00",traspaso,,,D-N26,D-N26Fondo
id_1754390802725_pev9hkl51,2025-08-04,Traspaso,"1800,00",traspaso,,,D-TradeRepublic,D-Kraken
id_1754390875167_ntxvd23sz,2025-08-05,Traspaso,"600,00",traspaso,,,D-Tarjeta,D-Civislend
id_1754391371632_wqbbo47zm,2025-08-05,Intereses,"2,31",movimiento,D-Myinvestor,Intereses,,
id_1754393359946_7ralb0wvw,2025-08-02,Traspaso,"500,00",traspaso,,,D-TradeRepublic,D-Deblock
id_1754393534835_gllowwr7t,2025-08-02,Traspaso,"500,00",traspaso,,,D-TradeRepublic,D-Bbva
id_1754394473668_9fkf7qkrn,2025-08-05,Traspaso,"100,00",traspaso,,,D-Bbva,D-IndexaCapitalPensión
id_1754394716481_5ov7c9ho1,2025-08-05,Traspaso,"600,00",traspaso,,,D-Bbva,D-Tarjeta
id_1754394846288_dnb424r8n,2025-08-04,Itv Sandero,"-41,47",movimiento,D-Bbva,Rev/Itv,,
id_1754395569169_wq9bx759m,2025-07-30,Intereses,"-7,03",movimiento,D-TradeRepublicFondo,Intereses,,
id_1754421465885_yihg7tmnb,2025-08-07,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1754421512454_0aj5az9ra,2025-08-08,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
id_1754421533193_va81h7k6z,2025-08-06,Almuerzo,"-1,30",movimiento,D-Myinvestor,Ocio,,
